flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
VLG1292, 32A,2018-04-14,09:25,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 09:25,13,17,Abertura de claros,,,2018-04-14,11:10,A CORUÑA,LCG,-,Llegada prevista a las 11:10,10,17,Chubascos dispersos,S1,2,2018-04-14 06:25:23,2018-04-14 09:25:00,2018-04-14 11:10:00,105.0
VLG1671, 32A,2018-04-14,10:15,SANTIAGO,SCQ,T,Salida prevista a las 10:15,9,15,Chubascos dispersos,,3,2018-04-14,11:55,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 11:55,13,17,Abertura de claros,T1_G,3,2018-04-14 06:25:23,2018-04-14 10:15:00,2018-04-14 11:55:00,100.0
IBB655, ATR-42/72,2018-04-14,07:55,TENERIFE NORTE,TFN,1,Salida prevista a las 08:05,17,22,Despejado,,1,2018-04-14,08:30,EL HIERRO,VDE,-,Llegada prevista a las 08:30,12,20,Despejado, - ,,2018-04-14 06:25:22,2018-04-14 07:55:00,2018-04-14 08:30:00,35.0
IBE8316, ATR-72,2018-04-14,11:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 11:45,5,17,Nubes altas,,,2018-04-14,13:00,SAN SEBASTIAN,EAS,1,Llegada prevista a las 13:00,8,16,Nubes altas,LLEG,1,2018-04-14 06:25:22,2018-04-14 11:45:00,2018-04-14 13:00:00,75.0
IBE8314, ATR-72,2018-04-14,08:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 08:00,5,17,Nubes altas,,,2018-04-14,09:15,SAN SEBASTIAN,EAS,1,Llegada prevista a las 09:15,8,16,Nubes altas,LLEG,1,2018-04-14 06:25:21,2018-04-14 08:00:00,2018-04-14 09:15:00,75.0
EVE1124, AIRBUS A320,2018-04-14,15:10,VIGO,VGO,1,Salida prevista a las 15:10,6,16,Lluvia débil,,3,2018-04-14,16:35,ALICANTE-ELCHE,ALC,N,Llegada prevista a las 16:35,10,22,Nubes altas,NT1,,2018-04-14 06:25:21,2018-04-14 15:10:00,2018-04-14 16:35:00,85.0
RYR5355, BOEING 737-800 WINGLETS,2018-04-14,08:35,IBIZA,IBZ,1,Salida prevista a las 08:35,12,16,Llovizna ,,16,2018-04-14,09:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,Llegada prevista a las 09:55,5,17,Nubes altas,02,13,2018-04-14 06:25:21,2018-04-14 08:35:00,2018-04-14 09:55:00,80.0
VLG1341, 32A,2018-04-14,12:00,MENORCA,MAH,1,Salida prevista a las 12:05,12,14,Lluvia moderada,,6,2018-04-14,13:15,ALICANTE-ELCHE,ALC,N,Llegada prevista a las 13:15,10,22,Nubes altas,NT1,,2018-04-14 06:25:21,2018-04-14 12:00:00,2018-04-14 13:15:00,75.0
VLG3541, 32A,2018-04-14,08:35,IBIZA,IBZ,1,Salida prevista a las 08:35,12,16,Llovizna ,,6,2018-04-14,09:35,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 09:35,13,17,Abertura de claros,T1_G,6,2018-04-14 06:25:20,2018-04-14 08:35:00,2018-04-14 09:35:00,60.0
IBE8660, BOMBARDIER CRJ-1000,2018-04-14,11:50,MENORCA,MAH,1,Salida prevista a las 11:50,12,14,Lluvia moderada,,,2018-04-14,13:25,VITORIA,VIT,-,Llegada prevista a las 13:25,5,17,Abertura de claros, - ,,2018-04-14 06:25:20,2018-04-14 11:50:00,2018-04-14 13:25:00,95.0
IBE8649, CANADAIR CRJ-900,2018-04-14,17:40,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 17:40,5,19,Cubierto de nubes altas y medias,,,2018-04-14,18:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 18:45,5,17,Nubes altas,10,19,2018-04-14 06:25:20,2018-04-14 17:40:00,2018-04-14 18:45:00,65.0
IBE0533, AIRBUS A319,2018-04-14,13:35,VIGO,VGO,1,Salida prevista a las 13:35,6,16,Lluvia débil,,3,2018-04-14,14:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 14:50,5,17,Nubes altas,10,18,2018-04-14 06:25:20,2018-04-14 13:35:00,2018-04-14 14:50:00,75.0
IBE8577, CANADAIR CRJ-200,2018-04-14,14:00,ALMERIA,LEI,1,Salida prevista a las 14:00,8,20,Despejado,,3,2018-04-14,15:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 15:10,5,17,Nubes altas,10,19,2018-04-14 06:25:20,2018-04-14 14:00:00,2018-04-14 15:10:00,70.0
IBE0405, AIRBUS A320,2018-04-14,17:40,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 17:40,7,20,Nubes altas,,2,2018-04-14,18:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 18:55,5,17,Nubes altas,10,12,2018-04-14 06:25:19,2018-04-14 17:40:00,2018-04-14 18:55:00,75.0
VLG1252, 32A,2018-04-14,12:25,ALMERIA,LEI,1,Salida prevista a las 12:25,8,20,Despejado,,3,2018-04-14,13:50,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 13:50,13,17,Abertura de claros,T1_G,8,2018-04-14 06:25:19,2018-04-14 12:25:00,2018-04-14 13:50:00,85.0
IBE8262, ATR-72,2018-04-14,09:20,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 09:20,11,21,Despejado,,,2018-04-14,10:10,MELILLA,MLN,T,Llegada prevista a las 10:10,12,19,Despejado,SLL,2,2018-04-14 06:25:19,2018-04-14 09:20:00,2018-04-14 10:10:00,50.0
IBE8792, ATR-72,2018-04-14,09:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 09:30,5,17,Nubes altas,,,2018-04-14,11:15,MELILLA,MLN,T,Llegada prevista a las 11:15,12,19,Despejado,SLL,2,2018-04-14 06:25:19,2018-04-14 09:30:00,2018-04-14 11:15:00,105.0
VLG3715, AIRBUS A320,2018-04-14,11:10,MENORCA,MAH,1,Salida prevista a las 11:10,12,14,Lluvia moderada,,6,2018-04-14,12:05,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 12:05,13,17,Abertura de claros,T1_G,4,2018-04-14 06:25:19,2018-04-14 11:10:00,2018-04-14 12:05:00,55.0
IBE0557, AIRBUS A319,2018-04-14,17:45,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 17:45,9,16,Nubes altas,,2,2018-04-14,19:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 19:00,5,17,Nubes altas,10,12,2018-04-14 06:25:19,2018-04-14 17:45:00,2018-04-14 19:00:00,75.0
VLG2486, AIRBUS A319,2018-04-14,06:45,BARCELONA-EL PRAT,BCN,T1,Salida prevista a las 06:45,13,17,Abertura de claros,,,2018-04-14,07:55,SAN SEBASTIAN,EAS,1,Llegada prevista a las 07:55,8,16,Nubes altas,LLEG,1,2018-04-14 06:25:19,2018-04-14 06:45:00,2018-04-14 07:55:00,70.0
AEA5001, ATR-72,2018-04-14,09:20,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 09:20,11,21,Despejado,,,2018-04-14,10:05,MELILLA,MLN,T,Llegada prevista a las 10:05,12,19,Despejado,SLL,1,2018-04-14 06:25:17,2018-04-14 09:20:00,2018-04-14 10:05:00,45.0
AEA7236, EMBRAER ERJ-195,2018-04-14,16:15,A CORUÑA,LCG,-,Salida prevista a las 16:15,10,17,Chubascos dispersos,,3,2018-04-14,17:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 17:25,5,17,Nubes altas,06,8,2018-04-14 06:25:17,2018-04-14 16:15:00,2018-04-14 17:25:00,70.0
VLG1311, 32A,2018-04-14,07:00,ALICANTE-ELCHE,ALC,N,Salida prevista a las 07:00,10,22,Nubes altas,,,2018-04-14,08:10,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 08:10,13,17,Abertura de claros,T1_G,8,2018-04-14 06:25:16,2018-04-14 07:00:00,2018-04-14 08:10:00,70.0
IBE0513, AIRBUS A320,2018-04-14,13:35,A CORUÑA,LCG,-,Salida prevista a las 13:35,10,17,Chubascos dispersos,,3,2018-04-14,14:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 14:50,5,17,Nubes altas,10,16,2018-04-14 06:25:16,2018-04-14 13:35:00,2018-04-14 14:50:00,75.0
IBE8645, BOMBARDIER CRJ-1000,2018-04-14,13:50,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 13:50,5,19,Cubierto de nubes altas y medias,,,2018-04-14,14:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 14:55,5,17,Nubes altas,10,19,2018-04-14 06:25:15,2018-04-14 13:50:00,2018-04-14 14:55:00,65.0
AEA7234, EMBRAER ERJ-195,2018-04-14,12:15,A CORUÑA,LCG,-,Salida prevista a las 12:15,10,17,Chubascos dispersos,,3,2018-04-14,13:25,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 13:25,5,17,Nubes altas,06,16,2018-04-14 06:25:15,2018-04-14 12:15:00,2018-04-14 13:25:00,70.0
AEA9045, BOEING 737-800 WINGLETS,2018-04-14,07:20,TENERIFE NORTE,TFN,1,Salida prevista a las 07:20,17,22,Despejado,,13,2018-04-14,11:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 11:05,5,17,Nubes altas,06,9,2018-04-14 06:25:15,2018-04-14 07:20:00,2018-04-14 11:05:00,225.0
AEA7315, EMBRAER ERJ-195,2018-04-14,12:30,VIGO,VGO,1,Salida prevista a las 12:30,6,16,Lluvia débil,,5,2018-04-14,13:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 13:40,5,17,Nubes altas,06,17,2018-04-14 06:25:14,2018-04-14 12:30:00,2018-04-14 13:40:00,70.0
RYR8137, BOEING 737-800 WINGLETS,2018-04-14,08:25,IBIZA,IBZ,1,Salida prevista a las 08:25,12,16,Llovizna ,,12,2018-04-14,09:30,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 09:30,13,17,Abertura de claros,B,28,2018-04-14 06:25:14,2018-04-14 08:25:00,2018-04-14 09:30:00,65.0
RYR2215, BOEING 737-800 WINGLETS,2018-04-14,15:50,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 15:50,9,16,Nubes altas,,5,2018-04-14,17:05,VALENCIA,VLC,1,Llegada prevista a las 17:05,10,18,Abertura de claros,3,9,2018-04-14 06:25:13,2018-04-14 15:50:00,2018-04-14 17:05:00,75.0
VLG2287, BOEING 737-800 WINGLETS,2018-04-14,14:45,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 14:50,7,20,Nubes altas,,2,2018-04-14,16:25,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 16:25,13,17,Abertura de claros,T1_G,3,2018-04-14 06:25:13,2018-04-14 14:45:00,2018-04-14 16:25:00,100.0
IBS3917, AIRBUS A320,2018-04-14,06:30,PALMA DE MALLORCA,PMI,N,Salida prevista a las 06:30,11,15,Lluvia,,,2018-04-14,07:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:39,5,17,Nubes altas,10,16,2018-04-14 06:25:13,2018-04-14 06:30:00,2018-04-14 07:55:00,85.0
VLG3971, 32A,2018-04-14,11:45,A CORUÑA,LCG,-,Salida prevista a las 11:45,10,17,Chubascos dispersos,,4,2018-04-14,13:35,PALMA DE MALLORCA,PMI,N,Llegada prevista a las 13:35,11,15,Lluvia,NT,15,2018-04-14 06:25:13,2018-04-14 11:45:00,2018-04-14 13:35:00,110.0
VLG3139, AIRBUS A320,2018-04-14,15:10,ASTURIAS,OVD,1,Salida prevista a las 15:10,5,18,Nubes altas,,7,2018-04-14,16:55,LANZAROTE,ACE,1,Llegada prevista a las 16:55,15,22,Nubes altas,1,5,2018-04-14 06:25:13,2018-04-14 15:10:00,2018-04-14 16:55:00,105.0
IBS3877, AIRBUS A320,2018-04-14,09:15,SANTIAGO,SCQ,T,Salida prevista a las 09:15,9,15,Chubascos dispersos,,3,2018-04-14,10:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 10:30,5,17,Nubes altas,10,17,2018-04-14 06:25:13,2018-04-14 09:15:00,2018-04-14 10:30:00,75.0
IBK6378, BOEING 737-800 WINGLETS,2018-04-14,07:15,TENERIFE NORTE,TFN,1,Salida prevista a las 07:15,17,22,Despejado,,11,2018-04-14,11:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 11:00,5,17,Nubes altas,06,14,2018-04-14 06:25:13,2018-04-14 07:15:00,2018-04-14 11:00:00,225.0
AEA5200, EMBRAER ERJ-195,2018-04-14,12:45,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 12:45,5,19,Cubierto de nubes altas y medias,,,2018-04-14,14:00,PALMA DE MALLORCA,PMI,N,Llegada prevista a las 14:00,11,15,Lluvia,NT,2,2018-04-14 06:25:13,2018-04-14 12:45:00,2018-04-14 14:00:00,75.0
RYR2052, BOEING 737-800 WINGLETS,2018-04-14,06:25,PALMA DE MALLORCA,PMI,N,Salida prevista a las 06:25,11,15,Lluvia,,,2018-04-14,08:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,Llegada prevista a las 07:45,5,17,Nubes altas,02,10,2018-04-14 06:25:12,2018-04-14 06:25:00,2018-04-14 08:00:00,95.0
IBB674, ATR-72,2018-04-14,17:50,EL HIERRO,VDE,-,Salida prevista a las 17:50,12,20,Despejado,,,2018-04-14,18:30,TENERIFE NORTE,TFN,1,Llegada prevista a las 18:30,17,22,Despejado,1,2,2018-04-14 06:25:12,2018-04-14 17:50:00,2018-04-14 18:30:00,40.0
RYR2594, BOEING 737-800 WINGLETS,2018-04-14,15:00,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 15:00,9,16,Nubes altas,,1,2018-04-14,16:30,MALAGA-COSTA DEL SOL,AGP,2,Llegada prevista a las 16:30,11,21,Despejado,2,21,2018-04-14 06:25:12,2018-04-14 15:00:00,2018-04-14 16:30:00,90.0
VLG2615, 32A,2018-04-14,13:20,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 13:20,7,20,Nubes altas,,2,2018-04-14,14:55,BILBAO,BIO,O,Llegada prevista a las 14:55,10,19,Nubes altas,N,4,2018-04-14 06:25:12,2018-04-14 13:20:00,2018-04-14 14:55:00,95.0
IBE0475, AIRBUS A320,2018-04-14,12:00,ASTURIAS,OVD,1,Salida prevista a las 12:00,5,18,Nubes altas,,8,2018-04-14,13:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 13:10,5,17,Nubes altas,10,10,2018-04-14 06:25:12,2018-04-14 12:00:00,2018-04-14 13:10:00,70.0
VLG3713, 32A,2018-04-14,08:50,MENORCA,MAH,1,Salida prevista a las 08:55,12,14,Lluvia moderada,,6,2018-04-14,09:45,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 09:45,13,17,Abertura de claros,T1_G,8,2018-04-14 06:25:12,2018-04-14 08:50:00,2018-04-14 09:45:00,55.0
IBE8524, CANADAIR CRJ-200,2018-04-14,16:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 16:20,5,17,Nubes altas,,,2018-04-14,17:15,PAMPLONA,PNA,-,Llegada prevista a las 17:15,8,17,Nubes altas, - ,,2018-04-14 06:25:12,2018-04-14 16:20:00,2018-04-14 17:15:00,55.0
IBB651, ATR-42/72,2018-04-14,09:30,TENERIFE NORTE,TFN,1,Salida prevista a las 09:30,17,22,Despejado,,,2018-04-14,10:00,LA GOMERA,GMZ,-,Llegada prevista a las 10:00,16,22,Despejado, - ,,2018-04-14 06:25:12,2018-04-14 09:30:00,2018-04-14 10:00:00,30.0
RYR6333, BOEING 737-800 WINGLETS,2018-04-14,08:50,SANTIAGO,SCQ,T,Salida prevista a las 08:55,9,15,Chubascos dispersos,,8,2018-04-14,10:40,BARCELONA-EL PRAT,BCN,T2 B,Llegada prevista a las 10:40,13,17,Abertura de claros,B,22,2018-04-14 06:25:12,2018-04-14 08:50:00,2018-04-14 10:40:00,110.0
IBE8595, CANADAIR CRJ-900,2018-04-14,10:35,ALMERIA,LEI,1,Salida prevista a las 10:35,8,20,Despejado,,3,2018-04-14,11:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 11:45,5,17,Nubes altas,10,19,2018-04-14 06:25:12,2018-04-14 10:35:00,2018-04-14 11:45:00,70.0
AEA1701, ATR-72,2018-04-14,07:30,IBIZA,IBZ,1,Salida prevista a las 07:30,12,16,Llovizna ,,1,2018-04-14,08:10,PALMA DE MALLORCA,PMI,N,Llegada prevista a las 08:27,11,15,Lluvia,NT,4,2018-04-14 06:25:11,2018-04-14 07:30:00,2018-04-14 08:10:00,40.0
CNF248, ATR-72,2018-04-14,17:10,EL HIERRO,VDE,-,Salida prevista a las 17:10,12,20,Despejado,,,2018-04-14,17:50,TENERIFE NORTE,TFN,1,Llegada prevista a las 17:50,17,22,Despejado,1,1,2018-04-14 06:25:11,2018-04-14 17:10:00,2018-04-14 17:50:00,40.0
IBE0479, AIRBUS A320,2018-04-14,09:20,ASTURIAS,OVD,1,Salida prevista a las 09:20,5,18,Nubes altas,,8,2018-04-14,10:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 10:30,5,17,Nubes altas,10,17,2018-04-14 06:25:11,2018-04-14 09:20:00,2018-04-14 10:30:00,70.0
VLG2021, AIRBUS A320,2018-04-14,12:35,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 12:35,5,19,Cubierto de nubes altas y medias,,,2018-04-14,13:55,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 13:55,13,17,Abertura de claros,T1_G,4,2018-04-14 06:25:11,2018-04-14 12:35:00,2018-04-14 13:55:00,80.0
IBE0531, AIRBUS A319,2018-04-14,10:55,VIGO,VGO,1,Salida prevista a las 10:55,6,16,Lluvia débil,,3,2018-04-14,12:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 12:10,5,17,Nubes altas,10,15,2018-04-14 06:25:11,2018-04-14 10:55:00,2018-04-14 12:10:00,75.0
IBE0411, AIRBUS A320,2018-04-14,10:55,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 10:55,7,20,Nubes altas,,2,2018-04-14,12:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 12:05,5,17,Nubes altas,10,11,2018-04-14 06:25:11,2018-04-14 10:55:00,2018-04-14 12:05:00,70.0
RYR5316, BOEING 737-800 WINGLETS,2018-04-14,06:45,SANTIAGO,SCQ,T,Salida prevista a las 06:45,9,15,Chubascos dispersos,,8,2018-04-14,08:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,Llegada prevista a las 08:00,5,17,Nubes altas,02,13,2018-04-14 06:25:11,2018-04-14 06:45:00,2018-04-14 08:00:00,75.0
VLG1574, AIRBUS A320,2018-04-14,09:05,ASTURIAS,OVD,1,Salida prevista a las 09:05,5,18,Nubes altas,,7,2018-04-14,10:30,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 10:30,13,17,Abertura de claros,T1_G,6,2018-04-14 06:25:10,2018-04-14 09:05:00,2018-04-14 10:30:00,85.0
VLG1293, 32A,2018-04-14,07:00,A CORUÑA,LCG,1,Salida prevista a las 07:00,10,17,Chubascos dispersos,,4,2018-04-14,08:40,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 08:40,13,17,Abertura de claros,T1_G,2,2018-04-14 06:25:10,2018-04-14 07:00:00,2018-04-14 08:40:00,100.0
IBE8319, ATR-72,2018-04-14,13:30,SAN SEBASTIAN,EAS,1,Salida prevista a las 13:30,8,16,Nubes altas,,2,2018-04-14,14:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 14:50,5,17,Nubes altas,10,19,2018-04-14 06:25:10,2018-04-14 13:30:00,2018-04-14 14:50:00,80.0
VLG1703, BOEING 737-800 WINGLETS,2018-04-14,09:55,VIGO,VGO,1,Salida prevista a las 09:55,6,16,Lluvia débil,,5,2018-04-14,11:35,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 11:35,13,17,Abertura de claros,T1_G,2,2018-04-14 06:25:10,2018-04-14 09:55:00,2018-04-14 11:35:00,100.0
IBB652, ATR-72,2018-04-14,17:50,LA GOMERA,GMZ,T,Salida prevista a las 17:50,16,22,Despejado,,1,2018-04-14,18:20,TENERIFE NORTE,TFN,1,Llegada prevista a las 18:20,17,22,Despejado,1,3,2018-04-14 06:25:10,2018-04-14 17:50:00,2018-04-14 18:20:00,30.0
VLG3941, AIRBUS A320,2018-04-13,21:45,SEVILLA,SVQ,1,El vuelo ha despegado a las 21:50,6,19,Nubes altas,,5,2018-04-13,23:15,PALMA DE MALLORCA,PMI,N,El vuelo ha aterrizado a las 23:13,11,15,Lluvia,NT,12,2018-04-14 06:25:10,2018-04-13 21:45:00,2018-04-13 23:15:00,90.0
IBE8525, CANADAIR CRJ-200,2018-04-14,17:45,PAMPLONA,PNA,-,Salida prevista a las 17:45,8,17,Nubes altas,,,2018-04-14,18:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 18:45,5,17,Nubes altas,10,19,2018-04-14 06:25:10,2018-04-14 17:45:00,2018-04-14 18:45:00,60.0
AAL8615, BOMBARDIER CRJ-1000,2018-04-14,07:10,MENORCA,MAH,1,Salida prevista a las 07:10,12,14,Lluvia moderada,,,2018-04-14,08:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 08:29,5,17,Nubes altas,10,19,2018-04-14 06:25:10,2018-04-14 07:10:00,2018-04-14 08:45:00,95.0
IBS3895, 32A,2018-04-14,06:40,SANTIAGO,SCQ,T,Salida prevista a las 06:40,9,15,Chubascos dispersos,,6,2018-04-14,07:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:47,5,17,Nubes altas,10,15,2018-04-14 06:25:09,2018-04-14 06:40:00,2018-04-14 07:55:00,75.0
IBE8641, BOMBARDIER CRJ-1000,2018-04-14,09:50,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 09:50,5,19,Cubierto de nubes altas y medias,,,2018-04-14,10:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 10:55,5,17,Nubes altas,10,19,2018-04-14 06:25:09,2018-04-14 09:50:00,2018-04-14 10:55:00,65.0
IBE8951, BOMBARDIER CRJ-1000,2018-04-14,07:10,MENORCA,MAH,1,Salida prevista a las 07:10,12,14,Lluvia moderada,,,2018-04-14,08:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 08:29,5,17,Nubes altas,10,19,2018-04-14 06:25:09,2018-04-14 07:10:00,2018-04-14 08:45:00,95.0
IBB664, ATR-72,2018-04-14,15:20,EL HIERRO,VDE,-,Salida prevista a las 15:20,12,20,Despejado,,,2018-04-14,16:00,TENERIFE NORTE,TFN,1,Llegada prevista a las 16:00,17,22,Despejado,1,1,2018-04-14 06:25:09,2018-04-14 15:20:00,2018-04-14 16:00:00,40.0
IBS3945, AIRBUS A320,2018-04-14,07:00,TENERIFE NORTE,TFN,1,Salida prevista a las 07:00,17,22,Despejado,,9,2018-04-14,10:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 10:40,5,17,Nubes altas,10,14,2018-04-14 06:25:09,2018-04-14 07:00:00,2018-04-14 10:40:00,220.0
IBE0555, AIRBUS A319,2018-04-14,13:45,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 13:45,9,16,Nubes altas,,2,2018-04-14,15:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 15:00,5,17,Nubes altas,10,16,2018-04-14 06:25:09,2018-04-14 13:45:00,2018-04-14 15:00:00,75.0
IBE8529, BOMBARDIER CRJ-1000,2018-04-14,06:30,PAMPLONA,PNA,T,Salida prevista a las 06:30,8,17,Nubes altas,,2,2018-04-14,07:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:23,5,17,Nubes altas,10,19,2018-04-14 06:25:08,2018-04-14 06:30:00,2018-04-14 07:30:00,60.0
VLG2487, AIRBUS A319,2018-04-14,08:35,SAN SEBASTIAN,EAS,1,Salida prevista a las 08:35,8,16,Nubes altas,,2,2018-04-14,09:40,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 09:40,13,17,Abertura de claros,T1_G,4,2018-04-14 06:25:08,2018-04-14 08:35:00,2018-04-14 09:40:00,65.0
RYR2035, BOEING 737-800 WINGLETS,2018-04-14,11:10,SEVILLA,SVQ,1,Salida prevista a las 11:10,6,19,Nubes altas,,11,2018-04-14,12:25,VITORIA,VIT,-,Llegada prevista a las 12:25,5,17,Abertura de claros, - ,,2018-04-14 06:25:08,2018-04-14 11:10:00,2018-04-14 12:25:00,75.0
RYR6320, BOEING 737-800 WINGLETS,2018-04-14,15:20,BARCELONA-EL PRAT,BCN,T2 B,Salida prevista a las 15:20,13,17,Abertura de claros,,,2018-04-14,16:50,VALLADOLID,VLL,-,Llegada prevista a las 16:50,5,15,Nubes altas, - ,,2018-04-14 06:25:08,2018-04-14 15:20:00,2018-04-14 16:50:00,90.0
IBE8789, ATR-72,2018-04-14,08:25,MELILLA,MLN,T,Salida prevista a las 08:25,12,19,Despejado,,2,2018-04-14,10:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 10:10,5,17,Nubes altas,10,19,2018-04-14 06:25:08,2018-04-14 08:25:00,2018-04-14 10:10:00,105.0
IBE0443, 32A,2018-04-14,06:45,BILBAO,BIO,O,Salida prevista a las 06:45,10,19,Nubes altas,,5,2018-04-14,07:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:53,5,17,Nubes altas,10,13,2018-04-14 06:25:08,2018-04-14 06:45:00,2018-04-14 07:50:00,65.0
IBE0511, AIRBUS A319,2018-04-14,06:35,A CORUÑA,LCG,-,Salida prevista a las 06:35,10,17,Chubascos dispersos,,3,2018-04-14,07:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Llegada prevista a las 07:48,5,17,Nubes altas,10,16,2018-04-14 06:25:08,2018-04-14 06:35:00,2018-04-14 07:50:00,75.0
VLG2011, 32B,2018-04-14,09:30,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 09:30,5,19,Cubierto de nubes altas y medias,,,2018-04-14,10:55,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 10:55,13,17,Abertura de claros,T1_G,8,2018-04-14 06:25:08,2018-04-14 09:30:00,2018-04-14 10:55:00,85.0
AEA7311, EMBRAER ERJ-195,2018-04-14,08:50,VIGO,VGO,1,Salida prevista a las 08:50,6,16,Lluvia débil,,3,2018-04-14,10:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 10:00,5,17,Nubes altas,06,17,2018-04-14 06:25:08,2018-04-14 08:50:00,2018-04-14 10:00:00,70.0
